id,source_id,damage_gra,damage_class,damage_percent,max_damage_pct,damage_pct_0m,damage_pct_10m,damage_pct_20m,unknown_pct,damaged,source_confidence,source_provider,centroid_lat,centroid_lon,google_maps_url
msft_la_guaira_00049,3177,Damaged,external-predicted-damaged,59.7,0.597107,0.597107,0.455258,0.345686,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6054185,-66.8999813,"https://www.google.com/maps/search/?api=1&query=10.6054185,-66.8999813"
msft_la_guaira_00050,3178,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.965627,0.753338,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6054178,-66.9004375,"https://www.google.com/maps/search/?api=1&query=10.6054178,-66.9004375"
msft_la_guaira_00051,3180,Damaged,external-predicted-damaged,50.2,0.502382,0.0,0.427832,0.502382,0.0,0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6055,-66.9002477,"https://www.google.com/maps/search/?api=1&query=10.6055000,-66.9002477"
msft_la_guaira_00052,3210,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.799573,0.573232,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.605577,-66.9000273,"https://www.google.com/maps/search/?api=1&query=10.6055770,-66.9000273"
msft_la_guaira_00053,3211,Damaged,external-predicted-damaged,52.5,0.524956,0.524956,0.378953,0.315608,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6055931,-66.8996954,"https://www.google.com/maps/search/?api=1&query=10.6055931,-66.8996954"
msft_la_guaira_00054,3212,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.988583,0.644724,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6056239,-66.899915,"https://www.google.com/maps/search/?api=1&query=10.6056239,-66.8999150"
msft_la_guaira_00055,3214,Damaged,external-predicted-damaged,92.9,0.928842,0.928842,0.753035,0.452907,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.605613,-66.8990386,"https://www.google.com/maps/search/?api=1&query=10.6056130,-66.8990386"
msft_la_guaira_00056,3218,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.873225,0.638276,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6057784,-66.8992519,"https://www.google.com/maps/search/?api=1&query=10.6057784,-66.8992519"
msft_la_guaira_00057,3219,Damaged,external-predicted-damaged,46.9,0.469388,0.469388,0.435196,0.284553,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.605808,-66.8994187,"https://www.google.com/maps/search/?api=1&query=10.6058080,-66.8994187"
msft_la_guaira_00058,3264,Damaged,external-predicted-damaged,99.6,0.996042,0.996042,0.464799,0.197719,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6063314,-66.8923838,"https://www.google.com/maps/search/?api=1&query=10.6063314,-66.8923838"
msft_la_guaira_00059,3266,Damaged,external-predicted-damaged,51.4,0.514205,0.514205,0.471668,0.352309,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.606329,-66.8932832,"https://www.google.com/maps/search/?api=1&query=10.6063290,-66.8932832"
msft_la_guaira_00060,3268,Damaged,external-predicted-damaged,95.7,0.956522,0.956522,0.45625,0.29478,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6063323,-66.8932099,"https://www.google.com/maps/search/?api=1&query=10.6063323,-66.8932099"
msft_la_guaira_00061,3271,Damaged,external-predicted-damaged,58.0,0.579516,0.579516,0.379732,0.268555,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6063919,-66.892686,"https://www.google.com/maps/search/?api=1&query=10.6063919,-66.8926860"
msft_la_guaira_00062,3283,Damaged,external-predicted-damaged,88.2,0.881517,0.881517,0.483251,0.290192,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6065902,-66.8928353,"https://www.google.com/maps/search/?api=1&query=10.6065902,-66.8928353"
msft_la_guaira_00063,3315,Damaged,external-predicted-damaged,43.2,0.431707,0.431707,0.084011,0.032193,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.606685,-66.8911582,"https://www.google.com/maps/search/?api=1&query=10.6066850,-66.8911582"
msft_la_guaira_00064,3316,Damaged,external-predicted-damaged,65.8,0.658443,0.658443,0.369589,0.241549,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.606689,-66.8927394,"https://www.google.com/maps/search/?api=1&query=10.6066890,-66.8927394"
msft_la_guaira_00065,3435,Damaged,external-predicted-damaged,75.3,0.753333,0.753333,0.240913,0.125807,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6062455,-66.8873834,"https://www.google.com/maps/search/?api=1&query=10.6062455,-66.8873834"
msft_la_guaira_00066,3444,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.569152,0.272471,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6062292,-66.8866676,"https://www.google.com/maps/search/?api=1&query=10.6062292,-66.8866676"
