checked_at,candidate_id,area,source_family,source_path,source_url,task_id,verdict,answer,yes,no,not_sure,total_validators,yes_share,sources,official_gra_overlap_count,official_gra_overlap_ids,triage_status,not_official_ems,lon,lat,imagery_tms
2026-07-01T17:53:38Z,hot_caraballeda_t111,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t111,accepted,Yes-damaged/destroyed,4,2,1,7,0.5714,microsoft,0,,visual_confirmed_gap,true,-66.85269741261968,10.6176603287834,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t112,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t112,accepted,Yes-damaged/destroyed,4,1,2,7,0.5714,microsoft,0,,visual_confirmed_gap,true,-66.85267052101435,10.6180676931893,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t113,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t113,accepted,Yes-damaged/destroyed,5,0,2,7,0.7143,microsoft,0,,visual_confirmed_gap,true,-66.85228642721546,10.6182098697968,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t114,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t114,uncertain,Yes-damaged/destroyed,3,2,2,7,0.4286,microsoft,0,,needs_human_review,true,-66.85420691623588,10.61749897336025,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t115,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t115,accepted,Yes-damaged/destroyed,7,0,0,7,1.0,microsoft,0,,visual_confirmed_gap,true,-66.85418002206853,10.6179063421938,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t116,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t116,accepted,Yes-damaged/destroyed,7,0,0,7,1.0,microsoft,0,,visual_confirmed_gap,true,-66.85415312798392,10.6183137086853,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t117,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t117,accepted,Yes-damaged/destroyed,7,0,0,7,1.0,microsoft,0,,visual_confirmed_gap,true,-66.84965159941267,10.6183903644575,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t118,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t118,accepted,Yes-damaged/destroyed,5,0,2,7,0.7143,microsoft,0,,visual_confirmed_gap,true,-66.85003568051505,10.618248193844401,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t119,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t119,accepted,Yes-damaged/destroyed,7,0,0,7,1.0,microsoft,0,,visual_confirmed_gap,true,-66.84926752031303,10.61853253373065,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t120,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t120,accepted,Yes-damaged/destroyed,7,0,0,7,1.0,microsoft,0,,visual_confirmed_gap,true,-66.84816906278752,10.618144333608399,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t121,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t121,accepted,Yes-damaged/destroyed,5,1,1,7,0.7143,microsoft,0,,visual_confirmed_gap,true,-66.84891032837541,10.618267349498701,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t122,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t122,accepted,Yes-damaged/destroyed,6,0,1,7,0.8571,microsoft,0,,visual_confirmed_gap,true,-66.84852625262027,10.61840951778455,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t123,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t123,uncertain,Not Sure,2,1,4,7,0.2857,microsoft,0,,needs_human_review,true,-66.84814217886793,10.6185516847305,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t124,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t124,accepted,Yes-damaged/destroyed,5,1,1,7,0.7143,microsoft,0,,visual_confirmed_gap,true,-66.84888344321624,10.618674701663899,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t125,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t125,accepted,Yes-damaged/destroyed,4,1,2,7,0.5714,microsoft,0,,visual_confirmed_gap,true,-66.84924063457552,10.61893988524635,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t126,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t126,accepted,Yes-damaged/destroyed,6,1,0,7,0.8571,microsoft,0,,visual_confirmed_gap,true,-66.84849936812228,10.6188168682572,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t127,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t127,accepted,Yes-damaged/destroyed,4,2,1,7,0.5714,microsoft,0,,visual_confirmed_gap,true,-66.84885655813983,10.6190820514871,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t128,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t128,accepted,Yes-damaged/destroyed,4,0,3,7,0.5714,microsoft,0,,visual_confirmed_gap,true,-66.85118793583864,10.6178216739657,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t129,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t129,uncertain,Yes-damaged/destroyed,3,3,1,7,0.4286,microsoft,0,,needs_human_review,true,-66.85154513524738,10.61808685966355,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t130,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t130,uncertain,Yes-damaged/destroyed,3,3,1,7,0.4286,microsoft,0,,needs_human_review,true,-66.85116104679523,10.6182290339438,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t132,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t132,accepted,Yes-damaged/destroyed,6,0,2,8,0.75,microsoft,0,,visual_confirmed_gap,true,-66.85187544521898,10.6187594037434,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t133,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t133,uncertain,No damage,2,3,3,8,0.25,microsoft,0,,needs_human_review,true,-66.85179477511487,10.6199814657282,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t134,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t134,uncertain,Yes-damaged/destroyed,3,3,2,8,0.375,microsoft,0,,needs_human_review,true,-66.85028532584252,10.62014278143715,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t135,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t135,uncertain,Yes-damaged/destroyed,4,3,1,8,0.5,microsoft,0,,needs_human_review,true,-66.85302772463203,10.6183328789982,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t136,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t136,uncertain,No damage,2,3,3,8,0.25,microsoft,0,,needs_human_review,true,-66.85338492901278,10.61859806450995,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t137,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t137,accepted,Yes-damaged/destroyed,5,0,3,8,0.625,microsoft,0,,visual_confirmed_gap,true,-66.85300083253102,10.6187402404124,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t138,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t138,accepted,Yes-damaged/destroyed,5,0,3,8,0.625,microsoft,0,,visual_confirmed_gap,true,-66.85225953635404,10.618617230168251,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t139,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t139,accepted,Yes-damaged/destroyed,7,0,1,8,0.875,microsoft,0,,visual_confirmed_gap,true,-66.85261673805189,10.618882414975051,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t140,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t140,uncertain,No damage,2,4,2,8,0.25,microsoft,0,,needs_human_review,true,-66.85223264557537,10.61902458819765,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t141,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t141,uncertain,No damage,2,3,3,8,0.25,microsoft,0,,needs_human_review,true,-66.82386325925019,10.60607963078535,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t142,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t142,uncertain,Yes-damaged/destroyed,3,2,3,8,0.375,microsoft,0,,needs_human_review,true,-66.83909734915751,10.60799041272115,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t143,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t143,uncertain,Yes-damaged/destroyed,3,2,2,7,0.4286,microsoft,0,,needs_human_review,true,-66.83681998803215,10.6084361537905,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t151,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t151,uncertain,No damage,2,3,2,7,0.2857,microsoft,0,,needs_human_review,true,-66.84650980205441,10.6092204315697,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t153,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t153,accepted,Yes-damaged/destroyed,5,0,2,7,0.7143,microsoft,0,,visual_confirmed_gap,true,-66.84670570385836,10.61192997319585,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t154,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t154,accepted,Yes-damaged/destroyed,6,1,1,8,0.75,microsoft,0,,visual_confirmed_gap,true,-66.84708977949688,10.6117877824834,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t155,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t155,accepted,Yes-damaged/destroyed,5,3,0,8,0.625,microsoft,0,,visual_confirmed_gap,true,-66.84706289681526,10.612195166645101,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t156,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t156,uncertain,Yes-damaged/destroyed,4,2,2,8,0.5,microsoft,0,,needs_human_review,true,-66.84115978945934,10.6108037321736,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
