id,source_id,damage_gra,damage_class,damage_percent,max_damage_pct,damage_pct_0m,damage_pct_10m,damage_pct_20m,unknown_pct,damaged,source_confidence,source_provider,centroid_lat,centroid_lon,google_maps_url
msft_catia_east_00721,20294,Damaged,external-predicted-damaged,36.3,0.363184,0.363184,0.238235,0.145408,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.5990224,-66.9837359,"https://www.google.com/maps/search/?api=1&query=10.5990224,-66.9837359"
msft_catia_east_00722,20304,Damaged,external-predicted-damaged,0.2,0.001952,6.6e-05,0.001952,0.001388,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.5970229,-66.9932112,"https://www.google.com/maps/search/?api=1&query=10.5970229,-66.9932112"
msft_catia_east_00723,20309,Damaged,external-predicted-damaged,12.7,0.126844,0.126844,0.042071,0.015571,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6080397,-66.9958903,"https://www.google.com/maps/search/?api=1&query=10.6080397,-66.9958903"
msft_catia_east_00724,20313,Damaged,external-predicted-damaged,88.4,0.884058,0.884058,0.357798,0.216175,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.5992988,-66.985415,"https://www.google.com/maps/search/?api=1&query=10.5992988,-66.9854150"
msft_catia_east_00725,20330,Damaged,external-predicted-damaged,46.9,0.469454,0.242718,0.404696,0.469454,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.608571,-66.9842965,"https://www.google.com/maps/search/?api=1&query=10.6085710,-66.9842965"
msft_catia_east_00726,20331,Damaged,external-predicted-damaged,39.5,0.395238,0.283747,0.395238,0.38111,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6085746,-66.9841492,"https://www.google.com/maps/search/?api=1&query=10.6085746,-66.9841492"
msft_catia_east_00727,20332,Damaged,external-predicted-damaged,66.7,0.666667,0.666667,0.50229,0.472667,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6085894,-66.9842397,"https://www.google.com/maps/search/?api=1&query=10.6085894,-66.9842397"
msft_catia_east_00728,20333,Damaged,external-predicted-damaged,96.3,0.962617,0.962617,0.684521,0.536191,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6086334,-66.9843221,"https://www.google.com/maps/search/?api=1&query=10.6086334,-66.9843221"
msft_catia_east_00729,20334,Damaged,external-predicted-damaged,84.3,0.84252,0.84252,0.562436,0.439337,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6086822,-66.9840919,"https://www.google.com/maps/search/?api=1&query=10.6086822,-66.9840919"
msft_catia_east_00730,20335,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.785617,0.539232,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6086894,-66.9842664,"https://www.google.com/maps/search/?api=1&query=10.6086894,-66.9842664"
msft_catia_east_00731,20336,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.836589,0.512402,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.608708,-66.9841983,"https://www.google.com/maps/search/?api=1&query=10.6087080,-66.9841983"
msft_catia_east_00732,20339,Damaged,external-predicted-damaged,56.7,0.566824,0.065041,0.351749,0.566824,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6088235,-66.9843824,"https://www.google.com/maps/search/?api=1&query=10.6088235,-66.9843824"
