id,source_id,damage_gra,damage_class,damage_percent,max_damage_pct,damage_pct_0m,damage_pct_10m,damage_pct_20m,unknown_pct,damaged,source_confidence,source_provider,centroid_lat,centroid_lon,google_maps_url
msft_caraballeda_00578,10170,Damaged,external-predicted-damaged,21.8,0.218393,0.00216,0.218393,0.180056,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6152908,-66.8426137,"https://www.google.com/maps/search/?api=1&query=10.6152908,-66.8426137"
msft_caraballeda_00579,10173,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.481444,0.259795,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6153456,-66.8426787,"https://www.google.com/maps/search/?api=1&query=10.6153456,-66.8426787"
msft_caraballeda_00580,10176,Damaged,external-predicted-damaged,60.5,0.604814,0.604814,0.286537,0.137183,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6153971,-66.842739,"https://www.google.com/maps/search/?api=1&query=10.6153971,-66.8427390"
msft_caraballeda_00581,10193,Damaged,external-predicted-damaged,75.5,0.754569,0.754569,0.351256,0.127913,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6134934,-66.8337658,"https://www.google.com/maps/search/?api=1&query=10.6134934,-66.8337658"
msft_caraballeda_00582,10209,Damaged,external-predicted-damaged,22.0,0.220112,0.035389,0.220112,0.201775,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6135959,-66.8385858,"https://www.google.com/maps/search/?api=1&query=10.6135959,-66.8385858"
msft_caraballeda_00583,10210,Damaged,external-predicted-damaged,36.5,0.365031,0.365031,0.305832,0.298492,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.613635,-66.837376,"https://www.google.com/maps/search/?api=1&query=10.6136350,-66.8373760"
msft_caraballeda_00584,10211,Damaged,external-predicted-damaged,27.1,0.270629,0.255639,0.262154,0.270629,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6137247,-66.8388971,"https://www.google.com/maps/search/?api=1&query=10.6137247,-66.8388971"
msft_caraballeda_00585,10214,Damaged,external-predicted-damaged,58.7,0.586667,0.586667,0.451244,0.437203,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6137648,-66.8377791,"https://www.google.com/maps/search/?api=1&query=10.6137648,-66.8377791"
msft_caraballeda_00586,10215,Damaged,external-predicted-damaged,58.8,0.587514,0.587514,0.53162,0.406374,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6137934,-66.8387401,"https://www.google.com/maps/search/?api=1&query=10.6137934,-66.8387401"
msft_caraballeda_00587,10216,Damaged,external-predicted-damaged,42.2,0.421918,0.421918,0.409657,0.360222,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6137889,-66.8378538,"https://www.google.com/maps/search/?api=1&query=10.6137889,-66.8378538"
msft_caraballeda_00588,10217,Damaged,external-predicted-damaged,39.6,0.395759,0.395759,0.241598,0.173946,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6138077,-66.8384494,"https://www.google.com/maps/search/?api=1&query=10.6138077,-66.8384494"
msft_caraballeda_00589,10233,Damaged,external-predicted-damaged,3.3,0.032923,0.006745,0.032923,0.011873,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6138158,-66.8345046,"https://www.google.com/maps/search/?api=1&query=10.6138158,-66.8345046"
msft_caraballeda_00590,10238,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.92775,0.818803,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6138711,-66.8375846,"https://www.google.com/maps/search/?api=1&query=10.6138711,-66.8375846"
msft_caraballeda_00591,10239,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.823247,0.608431,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6139935,-66.8378131,"https://www.google.com/maps/search/?api=1&query=10.6139935,-66.8378131"
msft_caraballeda_00592,10240,Damaged,external-predicted-damaged,18.6,0.185556,0.007874,0.123775,0.185556,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6139945,-66.8380742,"https://www.google.com/maps/search/?api=1&query=10.6139945,-66.8380742"
msft_caraballeda_00593,10241,Damaged,external-predicted-damaged,74.3,0.742527,0.671717,0.729287,0.742527,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6141014,-66.8390164,"https://www.google.com/maps/search/?api=1&query=10.6141014,-66.8390164"
msft_caraballeda_00594,10242,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.660112,0.484641,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6141106,-66.8379149,"https://www.google.com/maps/search/?api=1&query=10.6141106,-66.8379149"
msft_caraballeda_00595,10243,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.879074,0.670246,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6141488,-66.8392735,"https://www.google.com/maps/search/?api=1&query=10.6141488,-66.8392735"
msft_caraballeda_00596,10244,Damaged,external-predicted-damaged,54.9,0.54932,0.54932,0.30113,0.284974,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6141998,-66.8388574,"https://www.google.com/maps/search/?api=1&query=10.6141998,-66.8388574"
msft_caraballeda_00597,10245,Damaged,external-predicted-damaged,50.7,0.506757,0.506757,0.359633,0.481308,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6142108,-66.8389425,"https://www.google.com/maps/search/?api=1&query=10.6142108,-66.8389425"
msft_caraballeda_00598,10246,Damaged,external-predicted-damaged,33.6,0.335567,0.088235,0.303948,0.335567,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6142441,-66.8388842,"https://www.google.com/maps/search/?api=1&query=10.6142441,-66.8388842"
msft_caraballeda_00599,10247,Damaged,external-predicted-damaged,49.1,0.490746,0.408369,0.395617,0.490746,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.614328,-66.8389467,"https://www.google.com/maps/search/?api=1&query=10.6143280,-66.8389467"
msft_caraballeda_00600,10272,Damaged,external-predicted-damaged,44.4,0.443865,0.443865,0.139319,0.060653,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6145487,-66.8368104,"https://www.google.com/maps/search/?api=1&query=10.6145487,-66.8368104"
msft_caraballeda_00601,10274,Damaged,external-predicted-damaged,25.9,0.258883,0.258883,0.221855,0.091544,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6146513,-66.8368541,"https://www.google.com/maps/search/?api=1&query=10.6146513,-66.8368541"
msft_caraballeda_00602,10276,Damaged,external-predicted-damaged,24.5,0.244577,0.244577,0.126179,0.07101,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6147666,-66.8362886,"https://www.google.com/maps/search/?api=1&query=10.6147666,-66.8362886"
msft_caraballeda_00603,10277,Damaged,external-predicted-damaged,93.4,0.934426,0.934426,0.731479,0.599765,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6143651,-66.8391818,"https://www.google.com/maps/search/?api=1&query=10.6143651,-66.8391818"
msft_caraballeda_00604,10278,Damaged,external-predicted-damaged,72.9,0.729286,0.729286,0.557031,0.557073,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6144766,-66.839137,"https://www.google.com/maps/search/?api=1&query=10.6144766,-66.8391370"
msft_caraballeda_00605,10282,Damaged,external-predicted-damaged,34.4,0.344423,0.344423,0.307846,0.256334,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6146812,-66.8389059,"https://www.google.com/maps/search/?api=1&query=10.6146812,-66.8389059"
msft_caraballeda_00606,10286,Damaged,external-predicted-damaged,27.2,0.272403,0.259698,0.272403,0.240904,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.615072,-66.8382287,"https://www.google.com/maps/search/?api=1&query=10.6150720,-66.8382287"
msft_caraballeda_00607,10298,Damaged,external-predicted-damaged,7.8,0.077761,0.005952,0.077761,0.02467,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6152149,-66.8375297,"https://www.google.com/maps/search/?api=1&query=10.6152149,-66.8375297"
msft_caraballeda_00608,10299,Damaged,external-predicted-damaged,9.1,0.091102,0.091102,0.041116,0.01653,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6153022,-66.8376587,"https://www.google.com/maps/search/?api=1&query=10.6153022,-66.8376587"
msft_caraballeda_00609,10303,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.99956,0.873297,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.615473,-66.838668,"https://www.google.com/maps/search/?api=1&query=10.6154730,-66.8386680"
msft_caraballeda_00610,10305,Damaged,external-predicted-damaged,29.4,0.293505,0.070064,0.282302,0.293505,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6156078,-66.839089,"https://www.google.com/maps/search/?api=1&query=10.6156078,-66.8390890"
msft_caraballeda_00611,10306,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.400917,0.31771,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6156423,-66.8390971,"https://www.google.com/maps/search/?api=1&query=10.6156423,-66.8390971"
msft_caraballeda_00612,10308,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.482417,0.351163,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6156817,-66.8391006,"https://www.google.com/maps/search/?api=1&query=10.6156817,-66.8391006"
msft_caraballeda_00613,10310,Damaged,external-predicted-damaged,82.2,0.821505,0.769737,0.821505,0.786254,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.615781,-66.8388779,"https://www.google.com/maps/search/?api=1&query=10.6157810,-66.8388779"
msft_caraballeda_00614,10314,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.964822,0.798006,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.615886,-66.8387725,"https://www.google.com/maps/search/?api=1&query=10.6158860,-66.8387725"
msft_caraballeda_00615,10315,Damaged,external-predicted-damaged,100.0,1.0,1.0,1.0,0.826947,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6159804,-66.8386366,"https://www.google.com/maps/search/?api=1&query=10.6159804,-66.8386366"
msft_caraballeda_00616,10316,Damaged,external-predicted-damaged,100.0,1.0,1.0,1.0,0.894614,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6159803,-66.8387746,"https://www.google.com/maps/search/?api=1&query=10.6159803,-66.8387746"
msft_caraballeda_00617,10317,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.759701,0.475478,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6160486,-66.8379119,"https://www.google.com/maps/search/?api=1&query=10.6160486,-66.8379119"
msft_caraballeda_00618,10367,Damaged,external-predicted-damaged,16.2,0.161595,0.161595,0.042944,0.020494,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6190141,-66.8399205,"https://www.google.com/maps/search/?api=1&query=10.6190141,-66.8399205"
msft_caraballeda_00619,10372,Damaged,external-predicted-damaged,12.9,0.128911,0.007752,0.128911,0.039548,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6197008,-66.8406987,"https://www.google.com/maps/search/?api=1&query=10.6197008,-66.8406987"
msft_caraballeda_00620,10374,Damaged,external-predicted-damaged,16.7,0.16701,0.008798,0.100024,0.16701,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6188029,-66.8428601,"https://www.google.com/maps/search/?api=1&query=10.6188029,-66.8428601"
msft_caraballeda_00621,10378,Damaged,external-predicted-damaged,91.7,0.917312,0.917312,0.556299,0.353105,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6190116,-66.8427767,"https://www.google.com/maps/search/?api=1&query=10.6190116,-66.8427767"
msft_caraballeda_00622,10379,Damaged,external-predicted-damaged,34.0,0.339694,0.304762,0.326535,0.339694,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6190594,-66.8425859,"https://www.google.com/maps/search/?api=1&query=10.6190594,-66.8425859"
